,x,y,z,Category_prefix,Category
10506,3.595598,-1.1548516,-0.16493213,"['cos', 'log', 'sin', '**', 'x_1', '2']",cos(log(sin((x_1**2))))
10507,0.036309503,0.71119636,1.6967897,"['+', 'c_1', 'sin', 'x_1', '<PAD>', '<PAD>']",(0.76+sin(x_1))
10508,0.008433819,0.634032,-0.38244566,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.51*x_1)
10509,0.40945318,-0.28587937,-0.48227525,"['/', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.14/x_1)
10510,-2.8023522,1.2096109,-0.012037851,"['/', 'c_1', 'sin', 'x_1', '<PAD>', '<PAD>']",(0.95/sin(x_1))
10511,0.5773434,0.02295278,0.4257272,"['min', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0.85,x_1)"
10512,-0.039113663,-0.56329316,-0.2126548,"['max', 'c_1', 'min', 'exp', 'x_1', 'x_1']","max(0.77,min(exp(x_1),x_1))"
10513,-0.16215903,-0.35506138,1.4517491,"['-', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.18-x_1)
10514,1.2651634,0.28475827,0.55867374,"['/', '*', 'c_1', 'x_1', 'asin', 'x_1']",((0.5*x_1)/asin(x_1))
10515,0.6533227,0.5968284,-0.51117253,"['tan', 'exp', 'min', 'c_1', 'x_1', '<PAD>']","tan(exp(min(0.96,x_1)))"
10516,-2.5690784,-0.08913524,-0.1496937,"['sin', 'sin', '*', 'c_1', 'acos', 'x_1']",sin(sin((0.02*acos(x_1))))
10517,0.42538524,0.7658207,-0.23106506,"['tan', 'tan', '**', 'abs', 'x_1', 'c_1']",tan(tan((abs(x_1)**0.07)))
10518,-0.16704239,0.14577387,-1.1486199,"['exp', '*', 'x_1', '-', 'c_1', 'x_1']",exp((x_1*(0.31-x_1)))
10519,-1.2445552,-0.81991154,-0.49651387,"['+', 'c_1', 'acos', 'x_1', '<PAD>', '<PAD>']",(0.21+acos(x_1))
10520,-0.64583385,1.3609091,-0.3994328,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.58*x_1)
10521,1.3627291,-2.5713885,-0.36228442,"['/', 'exp', 'x_1', 'c_1', '<PAD>', '<PAD>']",(exp(x_1)/0.67)
10522,-0.2065211,-2.4112022,1.2250595,"['cos', '+', 'x_1', 'max', 'c_1', 'x_1']","cos((x_1+max(0.31,x_1)))"
10523,0.090611584,0.66522866,-0.83453536,"['-', '+', 'c_1', 'x_1', 'acos', 'x_1']",((0.51+x_1)-acos(x_1))
10524,-0.9288577,0.33044976,-1.4148005,"['**', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.51**x_1)
10525,-0.76441497,0.10571352,-0.37286836,"['abs', '+', 'c_1', 'exp', 'exp', 'x_1']",abs((0.84+exp(exp(x_1))))
10526,-2.817553,-0.6937755,-0.31814742,"['sin', '-', 'c_1', 'exp', 'x_1', '<PAD>']",sin((0.13-exp(x_1)))
10527,-1.6631819,-1.8036237,1.2898418,"['**', 'x_1', '2', '<PAD>', '<PAD>', '<PAD>']",(x_1**2)
10528,-0.08427814,0.65149575,-0.8305062,"['*', '2', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(2*x_1)
10529,1.1291379,-0.86306244,-0.51145285,"['*', 'c_1', 'cos', 'cos', 'x_1', '<PAD>']",(0.14*cos(cos(x_1)))
10530,0.022094443,1.4861311,0.60364807,"['asin', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","asin(max(0.21,x_1))"
10531,0.6984302,0.5865803,1.6990293,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.86,x_1)"
10532,-0.084274925,-0.83520854,0.47380108,"['min', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0.64,x_1)"
10533,-0.087899424,-0.2666375,0.58993185,"['**', 'x_1', '2', '<PAD>', '<PAD>', '<PAD>']",(x_1**2)
10534,0.57568246,0.3676289,1.2216997,"['max', 'tan', 'x_1', '+', 'c_1', 'x_1']","max(tan(x_1),(0.03+x_1))"
10535,2.9387088,0.65133065,-1.0851717,"['min', '+', 'x_1', 'c_1', 'acos', 'x_1']","min((x_1+0.89),acos(x_1))"
10536,-1.4429187,-0.35830387,-0.84036046,"['/', 'tan', '+', 'c_1', 'x_1', 'x_1']",(tan((0.1+x_1))/x_1)
10537,-0.13456865,-0.7814715,0.098980844,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.5*x_1)
10538,0.43011588,1.1390882,-0.3829902,"['-', 'max', 'c_1', 'x_1', 'x_1', '<PAD>']","(max(0.07,x_1)-x_1)"
10539,-1.461956,0.2331896,1.7687706,"['-', 'c_1', 'exp', 'tan', 'x_1', '<PAD>']",(0.81-exp(tan(x_1)))
10540,0.33664563,0.5413916,-0.45913357,"['cos', '**', 'c_1', 'sin', 'x_1', '<PAD>']",cos((0.07**sin(x_1)))
10541,1.590883,-0.009969853,-1.9032173,"['exp', 'cos', '/', 'x_1', 'c_1', '<PAD>']",exp(cos((x_1/0.92)))
10542,0.33826098,0.3728916,-0.5358977,"['*', 'x_1', 'sin', '-', 'c_1', 'x_1']",(x_1*sin((0.27-x_1)))
10543,-1.2235239,0.11634613,-2.2876284,"['abs', 'cos', '-', 'c_1', 'x_1', '<PAD>']",abs(cos((0.01-x_1)))
10544,-0.6277118,0.053551424,1.0173155,"['sin', '*', 'x_1', '+', 'x_1', '1']",sin((x_1*(x_1+1)))
10545,0.5614041,1.3765267,-0.9017024,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.26*x_1)
10546,-0.2337219,0.07331243,-0.7548367,"['*', 'c_1', 'sin', 'x_1', '<PAD>', '<PAD>']",(0.47*sin(x_1))
10547,0.22314866,-0.70043087,-0.80633426,"['-', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.49-x_1)
10548,0.38070035,0.7158253,-0.614807,"['*', '2', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(2*x_1)
10549,-1.3970504,0.70766103,0.77461594,"['min', '0', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0,x_1)"
10550,1.3823366,-0.22115225,0.67166305,"['-', '-', 'x_1', 'exp', 'x_1', 'c_1']",((x_1-exp(x_1))-0.73)
10551,0.43772602,-0.39332712,0.032369763,"['/', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1/0.51)
10552,0.87534136,0.46419504,-0.34018785,"['/', 'c_1', 'cos', 'x_1', '<PAD>', '<PAD>']",(0.36/cos(x_1))
10553,1.2762378,-3.5291474,0.12890905,"['**', 'c_1', 'sqrt', 'abs', 'x_1', '<PAD>']",(0.72**sqrt(abs(x_1)))
10554,0.62251955,-0.6175157,1.1711175,"['exp', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","exp(max(0.28,x_1))"
10555,0.25876766,-0.091241896,-1.3407462,"['exp', '-', '1', 'x_1', '<PAD>', '<PAD>']",exp((1-x_1))
10556,-0.49973255,0.29226583,-0.48194122,"['abs', '+', 'c_1', 'exp', 'exp', 'x_1']",abs((0.35+exp(exp(x_1))))
10557,0.5155729,0.33501697,-0.7249634,"['**', 'x_1', '3', '<PAD>', '<PAD>', '<PAD>']",(x_1**3)
10558,-0.7116175,-0.39797637,0.062492937,"['min', '**', 'c_1', 'x_1', 'exp', 'x_1']","min((0.22**x_1),exp(x_1))"
10559,-1.4322753,-1.1374568,0.024893716,"['*', 'x_1', '-', 'c_1', 'x_1', '<PAD>']",(x_1*(0.58-x_1))
10560,-0.6093514,-0.3321255,-2.017687,"['*', 'x_1', '-', 'x_1', '1', '<PAD>']",(x_1*(x_1-1))
10561,0.1560279,-2.514134,0.2323417,"['abs', '-', 'c_1', 'abs', 'x_1', '<PAD>']",abs((0.49-abs(x_1)))
10562,-0.0062765228,0.08917738,-0.10036793,"['/', '*', 'c_1', 'x_1', 'abs', 'x_1']",((0.82*x_1)/abs(x_1))
10563,0.016872078,-0.83203006,-0.1934208,"['+', '-', 'c_1', 'x_1', 'tan', 'x_1']",((0.27-x_1)+tan(x_1))
10564,-0.6074768,0.8067,-0.7477328,"['sin', '**', 'x_1', '2', '<PAD>', '<PAD>']",sin((x_1**2))
10565,-1.2297232,1.5217639,0.28110728,"['tan', 'log', 'exp', '/', 'c_1', 'x_1']",tan(log(exp((0.29/x_1))))
10566,0.26683924,-1.1442556,0.76135963,"['max', '1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(1,x_1)"
10567,-0.0066710073,-0.18346363,-0.5220808,"['tan', '*', 'c_1', 'x_1', '<PAD>', '<PAD>']",tan((0.68*x_1))
10568,-0.53492755,-0.7821522,-0.57890135,"['*', '*', 'c_1', 'x_1', 'sin', 'x_1']",((0.37*x_1)*sin(x_1))
10569,-0.3924757,-0.16195312,1.2424247,"['/', '1', 'sin', 'x_1', '<PAD>', '<PAD>']",(1/sin(x_1))
10570,-0.17965625,0.35653198,-2.823906,"['exp', '/', '-', 'c_1', 'x_1', 'x_1']",exp(((0.04-x_1)/x_1))
10571,0.25462312,-0.30223918,-0.27826622,"['min', 'c_1', 'max', 'sin', 'x_1', 'x_1']","min(0.8,max(sin(x_1),x_1))"
10572,-0.98999983,0.19164766,-0.57532716,"['sin', '/', 'tan', 'sin', 'x_1', 'c_1']",sin((tan(sin(x_1))/0.01))
10573,1.2617769,-0.830431,-0.533079,"['sin', '-', 'c_1', 'x_1', '<PAD>', '<PAD>']",sin((0.8-x_1))
10574,0.8500855,0.4268662,-0.88519377,"['exp', '-', 'c_1', 'asin', 'x_1', '<PAD>']",exp((0.78-asin(x_1)))
10575,-0.5502876,0.51412994,-0.48248917,"['abs', '-', 'c_1', 'x_1', '<PAD>', '<PAD>']",abs((0.91-x_1))
10576,0.5322681,-1.3737384,0.50793755,"['+', '+', 'c_1', 'x_1', 'tan', 'x_1']",((0.38+x_1)+tan(x_1))
10577,1.4294615,-2.5709329,0.7901048,"['acos', '*', 'c_1', 'x_1', '<PAD>', '<PAD>']",acos((0.38*x_1))
10578,0.24283972,0.31157017,1.0978742,"['min', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0.98,x_1)"
10579,0.64136875,-0.03436147,-0.86448616,"['sin', '+', 'c_1', 'sin', 'acos', 'x_1']",sin((0.3+sin(acos(x_1))))
10580,-2.2880845,-1.3168896,-0.9606656,"['max', '*', '2', 'cos', 'x_1', 'x_1']","max((2*cos(x_1)),x_1)"
10581,-0.94757164,-0.11349526,-1.6183,"['/', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1/0.87)
10582,0.17483747,0.19693205,-0.33031407,"['/', 'sqrt', 'exp', 'acos', 'x_1', 'c_1']",(sqrt(exp(acos(x_1)))/0.33)
10583,1.5878419,-0.06730829,-0.79577255,"['+', 'c_1', 'sin', 'x_1', '<PAD>', '<PAD>']",(0.73+sin(x_1))
10584,-0.37810007,-0.44408017,1.7948105,"['acos', 'sin', '**', 'c_1', 'tan', 'x_1']",acos(sin((0.68**tan(x_1))))
10585,0.5703887,0.00014740229,-1.4843178,"['acos', 'cos', '**', 'x_1', '2', '<PAD>']",acos(cos((x_1**2)))
10586,0.06808485,-0.5732678,-0.083294146,"['-', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.7-x_1)
10587,0.17177789,-0.9339201,-0.51079524,"['/', '+', 'c_1', 'x_1', 'abs', 'x_1']",((0.87+x_1)/abs(x_1))
10588,1.6748755,0.5473948,-0.48611355,"['acos', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","acos(max(0.02,x_1))"
10589,0.406101,-0.4054602,-0.92732644,"['+', '**', 'x_1', '2', 'acos', 'x_1']",((x_1**2)+acos(x_1))
10590,0.4784651,0.39050403,0.6441871,"['/', 'x_1', '**', 'c_1', 'x_1', '<PAD>']",(x_1/(0.97**x_1))
10591,0.9067678,-0.45412502,-0.81115305,"['-', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.47-x_1)
10592,0.23488757,-0.10938008,1.212819,"['tan', 'cos', 'max', 'c_1', 'x_1', '<PAD>']","tan(cos(max(0.14,x_1)))"
10593,1.316613,-1.4936017,0.35151967,"['/', '*', 'c_1', 'x_1', 'exp', 'x_1']",((0.58*x_1)/exp(x_1))
10594,-2.0548127,-0.4907975,-0.6258329,"['+', 'c_1', 'acos', 'sin', 'sin', 'x_1']",(0.11+acos(sin(sin(x_1))))
10595,-0.06122364,-0.8251032,1.1769065,"['tan', '*', 'c_1', 'tan', 'x_1', '<PAD>']",tan((0.31*tan(x_1)))
10596,-0.6509327,0.2251517,-0.33203995,"['tan', 'exp', 'max', 'c_1', 'x_1', '<PAD>']","tan(exp(max(0.38,x_1)))"
10597,0.06069827,0.009025976,-0.23025218,"['+', 'x_1', '1', '<PAD>', '<PAD>', '<PAD>']",(x_1+1)
10598,0.49730206,0.04238929,-0.37561637,"['**', 'x_1', '2', '<PAD>', '<PAD>', '<PAD>']",(x_1**2)
10599,-0.9516839,0.1791233,1.2694306,"['exp', '-', '0', 'x_1', '<PAD>', '<PAD>']",exp((0-x_1))
10600,-0.9347578,-1.6181479,-0.0076549947,"['/', 'c_1', 'sin', 'x_1', '<PAD>', '<PAD>']",(0.15/sin(x_1))
10601,0.48832327,-0.09299795,-0.80150104,"['*', '**', 'c_1', 'abs', 'x_1', 'x_1']",((0.62**abs(x_1))*x_1)
10602,-0.848923,0.39361313,1.3495935,"['+', 'c_1', 'abs', 'sin', 'x_1', '<PAD>']",(0.08+abs(sin(x_1)))
10603,1.7355964,0.42822298,0.80288994,"['tan', 'min', 'c_1', 'x_1', '<PAD>', '<PAD>']","tan(min(0.57,x_1))"
10604,-0.7695395,-0.020043083,-1.0584548,"['tan', 'min', '**', 'c_1', 'x_1', 'x_1']","tan(min((0.29**x_1),x_1))"
10605,-0.37357894,0.52868974,-0.73558325,"['tan', '-', 'c_1', 'x_1', '<PAD>', '<PAD>']",tan((0.55-x_1))
10606,-1.1268325,0.7874631,-0.97550625,"['-', 'exp', 'x_1', 'c_1', '<PAD>', '<PAD>']",(exp(x_1)-0.87)
10607,-0.7954077,0.23158719,0.82181746,"['cos', 'tan', '**', 'c_1', 'asin', 'x_1']",cos(tan((0.61**asin(x_1))))
10608,0.13912848,-1.5329119,-0.7099226,"['+', 'c_1', 'asin', 'x_1', '<PAD>', '<PAD>']",(0.69+asin(x_1))
10609,0.59078884,0.5547748,-0.46693984,"['-', 'abs', 'x_1', 'c_1', '<PAD>', '<PAD>']",(abs(x_1)-0.59)
10610,-1.3974607,0.534798,1.3132716,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.09*x_1)
10611,0.5834672,-0.6767881,0.7484776,"['-', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1-0.59)
10612,0.77383286,-0.06209697,-0.43360475,"['sin', '+', 'c_1', 'asin', 'x_1', '<PAD>']",sin((0.43+asin(x_1)))
10613,-0.026812255,1.0668553,-0.66521806,"['-', 'exp', 'asin', 'abs', 'x_1', 'c_1']",(exp(asin(abs(x_1)))-0.32)
10614,1.2631549,0.65547824,-0.40314984,"['sin', '-', 'cos', 'x_1', 'c_1', '<PAD>']",sin((cos(x_1)-0.87))
10615,-0.6802176,-0.16809428,-0.55625117,"['min', '-', 'abs', 'x_1', 'x_1', 'c_1']","min((abs(x_1)-x_1),0.26)"
10616,1.1335706,0.17611893,1.2670883,"['cos', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","cos(max(0.84,x_1))"
10617,-1.9714721,-0.14501777,0.6434253,"['exp', 'tan', 'sin', '*', '2', 'x_1']",exp(tan(sin((2*x_1))))
10618,1.7027911,0.5958884,-0.20200098,"['/', 'c_1', 'tan', 'sin', 'x_1', '<PAD>']",(0.94/tan(sin(x_1)))
10619,-0.49421975,-1.7979193,-0.6736058,"['*', 'x_1', '-', '1', 'x_1', '<PAD>']",(x_1*(1-x_1))
10620,-0.327908,0.31248882,-0.32239696,"['-', '0', 'abs', 'x_1', '<PAD>', '<PAD>']",(0-abs(x_1))
10621,-0.529618,-0.01231076,1.3475908,"['max', '*', 'c_1', 'x_1', 'sin', 'x_1']","max((0.93*x_1),sin(x_1))"
10622,0.63566124,0.023916185,1.7186401,"['/', '*', 'c_1', 'abs', 'x_1', 'x_1']",((0.3*abs(x_1))/x_1)
10623,0.14423338,0.81300944,1.1968591,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.86+x_1)
10624,-0.7098722,-0.4256636,1.769907,"['**', 'c_1', 'log', 'tan', 'cos', 'x_1']",(0.87**log(tan(cos(x_1))))
10625,-0.31219965,-0.1909936,-0.08903369,"['min', 'c_1', 'tan', 'sqrt', 'exp', 'x_1']","min(0.72,tan(sqrt(exp(x_1))))"
10626,0.40434265,0.51659024,0.04516363,"['abs', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","abs(max(0.39,x_1))"
10627,0.6715982,0.21089703,0.34926486,"['+', 'c_1', 'abs', 'x_1', '<PAD>', '<PAD>']",(0.11+abs(x_1))
10628,0.31041116,-1.5324007,0.38136673,"['*', 'x_1', 'acos', '**', 'x_1', '2']",(x_1*acos((x_1**2)))
10629,0.19315547,2.670174,-1.1318773,"['*', 'c_1', 'sqrt', 'acos', 'x_1', '<PAD>']",(0.07*sqrt(acos(x_1)))
10630,0.3665579,0.43554303,-1.790637,"['exp', '**', 'c_1', 'tan', 'x_1', '<PAD>']",exp((0.79**tan(x_1)))
10631,-0.073531605,0.42216948,1.8026577,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.33,x_1)"
10632,-0.047235437,0.3516715,-0.14994018,"['abs', '*', 'c_1', 'x_1', '<PAD>', '<PAD>']",abs((0.49*x_1))
10633,-0.40459144,-0.089842156,-0.0464001,"['sin', '-', 'c_1', 'abs', 'x_1', '<PAD>']",sin((0.98-abs(x_1)))
10634,-1.0407875,0.89242816,-0.70340943,"['exp', '-', 'x_1', 'c_1', '<PAD>', '<PAD>']",exp((x_1-0.52))
10635,-0.1504085,0.7673497,-0.57494825,"['+', '+', 'c_1', 'x_1', 'abs', 'x_1']",((0.98+x_1)+abs(x_1))
10636,-0.5222171,0.501166,-0.90230566,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.86*x_1)
10637,0.1037873,0.680878,-0.5332676,"['abs', '*', 'c_1', 'x_1', '<PAD>', '<PAD>']",abs((0.64*x_1))
10638,-1.9850498,-0.34268183,0.13361111,"['asin', 'sin', 'exp', '*', 'c_1', 'x_1']",asin(sin(exp((0.94*x_1))))
10639,0.72591704,0.42506206,0.97095853,"['sqrt', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","sqrt(max(0.38,x_1))"
10640,-1.0524844,1.045225,-0.12291999,"['exp', '*', '-', 'x_1', 'c_1', 'x_1']",exp(((x_1-0.33)*x_1))
10641,0.2625275,-0.46230522,0.7387953,"['max', 'abs', 'sin', 'acos', 'x_1', 'c_1']","max(abs(sin(acos(x_1))),0.45)"
10642,0.0685076,2.3015504,-1.0819268,"['/', 'x_1', '+', 'c_1', 'x_1', '<PAD>']",(x_1/(0.25+x_1))
10643,0.7146507,-1.3548837,0.32134753,"['sqrt', '*', 'c_1', 'sqrt', 'acos', 'x_1']",sqrt((0.75*sqrt(acos(x_1))))
10644,-0.04234983,1.1988416,-0.56557286,"['+', 'exp', 'x_1', '/', 'x_1', 'c_1']",(exp(x_1)+(x_1/0.92))
10645,0.2795842,0.3878347,0.27777028,"['tan', 'abs', '-', 'c_1', 'x_1', '<PAD>']",tan(abs((0.44-x_1)))
10646,0.15221179,0.101573095,0.4877411,"['**', 'x_1', '2', '<PAD>', '<PAD>', '<PAD>']",(x_1**2)
10647,-1.6769269,-0.36865926,-0.6217428,"['-', 'c_1', 'log', 'cos', 'x_1', '<PAD>']",(0.29-log(cos(x_1)))
10648,-1.4972541,-1.26344,-0.664971,"['min', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0.5,x_1)"
10649,-1.1806253,1.2345495,0.25549135,"['asin', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","asin(max(0.7,x_1))"
10650,0.3024234,-0.016635194,-0.09369798,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.91,x_1)"
10651,-1.078606,0.44909364,-1.138627,"['+', '-', 'c_1', 'x_1', 'asin', 'x_1']",((0.15-x_1)+asin(x_1))
10652,0.8801672,1.4062142,0.27830306,"['**', 'c_1', '/', 'x_1', 'cos', 'x_1']",(0.35**(x_1/cos(x_1)))
10653,-2.8889031,-0.23448363,-0.5075435,"['*', 'x_1', '-', 'c_1', 'sin', 'x_1']",(x_1*(0.06-sin(x_1)))
10654,-0.737394,0.2842254,-0.48924494,"['+', 'c_1', 'asin', 'x_1', '<PAD>', '<PAD>']",(0.77+asin(x_1))
10655,0.7983712,-1.0040569,0.18642387,"['exp', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","exp(max(0.69,x_1))"
10656,-0.38972032,0.14251101,1.005393,"['sqrt', 'abs', 'tan', '/', 'c_1', 'x_1']",sqrt(abs(tan((0.39/x_1))))
10657,-0.7466748,0.048890896,1.3443885,"['min', 'tan', 'x_1', '**', 'c_1', 'x_1']","min(tan(x_1),(0.38**x_1))"
10658,0.1646305,-1.8856816,-0.2036137,"['min', '-', 'c_1', 'x_1', 'asin', 'x_1']","min((0.37-x_1),asin(x_1))"
10659,0.12783399,0.46951258,-2.4479685,"['+', '**', 'c_1', 'acos', 'x_1', 'x_1']",((0.21**acos(x_1))+x_1)
10660,0.54733115,1.5078675,-0.12138975,"['max', '**', 'c_1', 'x_1', 'x_1', '<PAD>']","max((0.81**x_1),x_1)"
10661,3.1253471,-0.5038341,1.6800623,"['sqrt', 'sin', 'max', 'c_1', 'x_1', '<PAD>']","sqrt(sin(max(0.08,x_1)))"
10662,0.54797554,-0.4004025,-0.8340026,"['log', 'abs', '-', 'x_1', 'c_1', '<PAD>']",log(abs((x_1-0.95)))
10663,1.124613,-0.30626228,-0.75165844,"['min', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0.27,x_1)"
10664,-0.10156508,0.0051671863,-0.76292974,"['tan', 'exp', 'abs', '+', 'c_1', 'x_1']",tan(exp(abs((0.91+x_1))))
10665,-4.275987,0.7373162,-0.9434107,"['exp', 'sqrt', 'tan', 'max', 'c_1', 'x_1']","exp(sqrt(tan(max(0.5,x_1))))"
10666,0.061910033,0.19923371,0.029432088,"['+', 'c_1', 'asin', 'x_1', '<PAD>', '<PAD>']",(0.76+asin(x_1))
10667,-2.0749576,-0.21581163,1.1024055,"['tan', 'acos', '*', 'c_1', 'x_1', '<PAD>']",tan(acos((0.55*x_1)))
10668,2.0926726,-1.0230308,-0.3037814,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.55+x_1)
10669,0.7926444,0.37403914,-0.62235004,"['-', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.83-x_1)
10670,0.9526662,0.1899418,-1.0163667,"['/', 'min', 'c_1', 'x_1', 'cos', 'x_1']","(min(0.21,x_1)/cos(x_1))"
10671,-2.7563708,0.5728039,-1.005228,"['min', '/', 'tan', 'x_1', 'x_1', 'c_1']","min((tan(x_1)/x_1),0.94)"
10672,2.7085102,1.4169216,-0.4961636,"['sqrt', '-', '1', 'x_1', '<PAD>', '<PAD>']",sqrt((1-x_1))
10673,0.6062769,-0.052904744,0.054037914,"['*', 'x_1', '+', 'c_1', 'exp', 'x_1']",(x_1*(0.79+exp(x_1)))
10674,0.5972475,-2.3921833,-0.6595787,"['cos', 'exp', '**', 'x_1', '2', '<PAD>']",cos(exp((x_1**2)))
10675,0.15355907,-0.9701818,-0.369214,"['sin', 'abs', 'asin', 'max', 'c_1', 'x_1']","sin(abs(asin(max(0.47,x_1))))"
10676,-1.2981652,-0.4191558,-0.339536,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.74+x_1)
10677,0.067357115,1.0100195,-0.75512683,"['-', '0', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0-x_1)
10678,0.7098991,0.48213333,-0.54918724,"['/', 'acos', 'x_1', 'c_1', '<PAD>', '<PAD>']",(acos(x_1)/0.84)
10679,0.37715948,0.23036548,1.7468568,"['/', 'c_1', 'abs', 'x_1', '<PAD>', '<PAD>']",(0.62/abs(x_1))
10680,-0.22602367,0.51918095,1.9121842,"['max', 'c_1', 'min', 'abs', 'x_1', 'x_1']","max(0.47,min(abs(x_1),x_1))"
10681,0.42736536,-0.3601596,-0.64427805,"['/', 'c_1', 'sin', 'x_1', '<PAD>', '<PAD>']",(0.37/sin(x_1))
10682,0.019156203,0.48584792,-0.4754768,"['exp', '**', 'c_1', 'x_1', '<PAD>', '<PAD>']",exp((0.41**x_1))
10683,-0.023322374,-1.6262729,0.42320567,"['exp', 'exp', '+', 'c_1', 'x_1', '<PAD>']",exp(exp((0.26+x_1)))
10684,-1.8107789,1.3401129,0.81085837,"['min', '**', 'c_1', 'cos', 'x_1', 'x_1']","min((0.55**cos(x_1)),x_1)"
10685,-0.6819142,-0.2367568,-0.22148184,"['sqrt', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","sqrt(max(0.79,x_1))"
10686,-0.55929303,0.61287844,-1.2933986,"['/', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.25/x_1)
10687,0.7975697,-2.6104589,1.26592,"['tan', 'sin', '**', 'x_1', '2', '<PAD>']",tan(sin((x_1**2)))
10688,0.17557868,0.25184134,-0.6063377,"['exp', 'asin', 'min', 'c_1', 'x_1', '<PAD>']","exp(asin(min(0.44,x_1)))"
10689,0.5169012,0.0754541,0.66013527,"['-', 'x_1', '**', 'cos', 'x_1', 'c_1']",(x_1-(cos(x_1)**0.83))
10690,1.1878183,-0.053643398,1.8398632,"['cos', 'tan', '+', 'c_1', 'x_1', '<PAD>']",cos(tan((0.83+x_1)))
10691,-0.20377642,-0.30450654,1.0516,"['-', 'x_1', 'log', 'max', 'c_1', 'x_1']","(x_1-log(max(0.94,x_1)))"
10692,0.66233265,0.8009998,-0.5246537,"['+', '-', 'c_1', 'x_1', 'tan', 'x_1']",((0.59-x_1)+tan(x_1))
10693,3.3770235,-2.4927993,-0.021668732,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.8+x_1)
10694,-0.5525726,0.83407605,-0.5528805,"['-', '+', 'x_1', 'sin', 'x_1', 'c_1']",((x_1+sin(x_1))-0.37)
10695,-1.7327315,2.3626714,-0.6053666,"['/', '**', 'x_1', '2', 'asin', 'x_1']",((x_1**2)/asin(x_1))
10696,-3.251635,-0.20669422,-0.09676252,"['**', 'acos', 'sin', 'acos', 'x_1', 'c_1']",(acos(sin(acos(x_1)))**0.84)
10697,1.7172229,0.70467716,-0.64905965,"['min', '+', 'x_1', 'c_1', 'x_1', '<PAD>']","min((x_1+0.4),x_1)"
10698,3.457183,-0.5344894,1.3121139,"['cos', '**', 'x_1', '2', '<PAD>', '<PAD>']",cos((x_1**2))
10699,0.06160491,-0.08214911,-0.37371713,"['-', 'c_1', 'cos', 'x_1', '<PAD>', '<PAD>']",(0.42-cos(x_1))
10700,0.41181266,0.5419602,-1.0775466,"['/', 'c_1', 'cos', 'x_1', '<PAD>', '<PAD>']",(0.1/cos(x_1))
10701,0.19489722,0.25489688,-0.4608925,"['log', '/', 'exp', 'x_1', 'c_1', '<PAD>']",log((exp(x_1)/0.06))
